12.9154434541439,77.64529103352773
12.973682538287127,77.68879765464737
12.938233136793487,77.5942225983045
12.88364498364665,77.60901877073654
12.949635025549247,77.5952225518821
12.893674797132293,77.70319983017677
12.909113086012082,77.66902503559481
12.941479111277495,77.62133122779228
12.897556156047148,77.57866996281405
12.973795471194862,77.66448872273644
12.89141608954762,77.66318692438631
12.88730646918744,77.74104779775544
12.923838417515956,77.6358565764983
12.889431562752195,77.61080017531563
12.920483639385953,77.64059591292425
12.893407859413802,77.62574748730897
12.939034121538313,77.71941873050112
12.975394791804638,77.70092272645735
12.977389430969643,77.5865773059739
12.88339010995757,77.72929460589218
12.880512267964003,77.7498044157002
12.883081112121678,77.68650681678463
12.917157224792028,77.71918297933621
12.944904189921838,77.5742799200257
12.921628636491345,77.59395442670835
12.944590480451346,77.67848017392939
12.948261647056361,77.67830151075674
12.901344587353524,77.60914982118975
12.959232966633374,77.67064159155593
12.907481264360351,77.65024532816075
12.979293500298478,77.72054421514822
12.916833031748233,77.57727710888919
12.909883073449924,77.61893742132403
12.958314819968985,77.68133034837197
12.954107276854396,77.72785628346311
12.892461732534787,77.72740620813188
12.965287925605544,77.7298107759682
12.955718549034824,77.6415188678927
12.94724990417685,77.63335897070777
12.968349935626268,77.70971369198152
12.987078067822406,77.57245163493562
12.972060116205407,77.62285306283135
12.880706140882538,77.66100737746409
12.989272797557469,77.57361800706367
12.98829870020235,77.7323858141704
12.88507686846318,77.6280250540105
12.91597179231435,77.64896700254151
12.933417189289944,77.61312314702882
12.98638276937076,77.59884854703981
12.950670083874025,77.74922699930167
12.982979305063697,77.67470937395194
12.887214588309437,77.70315026948694
12.921504421424483,77.74285747691259
12.925981761524845,77.69297770366579
12.898595676988089,77.6290126799201
12.888784982727197,77.64511088816701
12.941835917929689,77.61787875449645
12.922731655822908,77.57874298936562
12.886759986851581,77.69665481025467
12.967458217943214,77.62346028166561
12.929048717832735,77.65738446992867
12.9217946318444,77.63330806009549
12.885702144199152,77.68845181327917
12.954493691155058,77.70104973379486
12.901592126403685,77.57395494335462
12.97164348351483,77.70836141349548
12.96184102327373,77.65043097105128
12.924150194629899,77.64898267336493
12.893177307558902,77.66679634113345
12.89630915769152,77.67371873954056
12.988161638468002,77.74965538186987
12.919548997855111,77.61030335374868
12.90133090611817,77.73221760382269
12.947259451401811,77.62088067548979
12.885324665261226,77.59111310246071
12.95810782316455,77.7111339662147
12.955606606181766,77.74654843485281
12.920536351062763,77.59454389131913
12.911297125810801,77.74139767676657
12.926944894366391,77.71513710599376
12.976281570354358,77.57674410759185
12.899888594899751,77.68706329181846
12.88391717733284,77.72921544380439
12.903072851860209,77.74176064531441
12.985111589805426,77.57873002685189
12.944581716415433,77.62117952375864
12.925380641229609,77.67266384780969
12.88600407951417,77.63784519898213
12.968667782167975,77.63796267380941
12.951132626629526,77.70823134284755
12.908747882371022,77.61256352382675
12.948487704542138,77.73208833855246
12.963840971213882,77.74884875571873
12.897490313612861,77.66204510476709
12.926948280118829,77.59051339881222
12.963760563602007,77.62244241262171
12.885908559420335,77.69602156558226
12.900791347333273,77.61228548518706
12.986675061597667,77.73889629626018
12.973547544175679,77.68880874802228
12.978367617025809,77.61572453243046
12.929069167124357,77.664094075644
12.951936725213509,77.69400499433695
12.933554716278115,77.74685996471648
12.915071641904753,77.68900734496701
12.931137417111653,77.74305544277549
12.912574307118451,77.65910666108553
12.895564433810165,77.59231108422591
12.896584576943097,77.69942055813692
12.93953638505882,77.72075190098205
12.881920042613274,77.69945886906882
12.985365043592067,77.69828099124857
12.907138548006698,77.63745911388058
12.961862839437844,77.67791065247198
12.972284573538962,77.60390721816837
12.959782549890889,77.64095360817652
12.969679881235162,77.69142579472971
12.903105908984992,77.74600733617706
12.926774127127235,77.73119182115116
12.91538705253199,77.69368731767891
12.98522894334049,77.58997433467796
12.914433537277022,77.66287090829677
12.98828183172124,77.70425815861618
12.934219270124915,77.70870080461825
12.903231131436613,77.6137750998155
12.891655405855767,77.71556209142338
12.972288415209102,77.66545132108241
12.89962959013308,77.63517762469733
12.958041626539416,77.57414644699081
12.90195907969388,77.68584038038178
12.892820928442827,77.74221019007449
12.88604396145298,77.72593468377674
12.888820674739495,77.72087920343846
12.984396304434094,77.69197557544004
12.945513791732608,77.74149245643669
12.989951173117172,77.57316775764906
12.951311233491815,77.64844878143724
12.923048082307979,77.5927417407363
12.887830707282731,77.59746257491616
12.894122609739213,77.64149016265517
12.981580844196376,77.68097993970296
12.932988499923368,77.70603936554066
12.957064885329256,77.58714001930284
12.97754990072549,77.731200505633
12.94184322560971,77.60195152707864
12.964153653053394,77.67619696285847
12.892463074856547,77.64012612268651
12.977033971518718,77.66957666506936
12.963792019631446,77.58146391262285
12.987733863085792,77.65971277667127
12.97463494174588,77.73200201177062
12.894626880762452,77.6514457608711
12.90927486315031,77.73508147855941
12.939875859083429,77.60714783494585
12.88187150409943,77.58495915685675
12.925730768972985,77.64973679396775
12.918868769959609,77.71289092273959
